Begin,End,Activity,HRmean,HRmax,HRmin
2021-01-12T23:29:00.000Z, 2021-01-12T23:38:00.000Z, Light sleep, 58, 59, 57, 
2021-01-12T23:38:00.000Z, 2021-01-12T23:49:00.000Z, Deep sleep, 56, 57, 55, 
2021-01-12T23:49:00.000Z, 2021-01-12T23:50:00.000Z, Deep sleep, null
2021-01-12T23:50:00.000Z, 2021-01-12T23:59:00.000Z, Light sleep, null
2021-01-13T01:19:00.000Z, 2021-01-13T01:30:00.000Z, Light sleep, null
2021-01-13T06:56:00.000Z, 2021-01-13T07:36:00.000Z, Light sleep, 59, 59, 59, 
2021-01-15T05:52:00.000Z, 2021-01-15T06:56:00.000Z, Light sleep, 48, 75, 48, 
2021-01-18T05:52:00.000Z, 2021-01-18T07:48:00.000Z, Light sleep, 53, 65, 48, 
2021-01-19T01:03:00.000Z, 2021-01-19T01:12:00.000Z, Light sleep, 57, 57, 57, 
2021-01-19T01:58:00.000Z, 2021-01-19T02:10:00.000Z, Deep sleep, 46, 48, 45, 
2021-01-19T05:19:00.000Z, 2021-01-19T05:30:00.000Z, Light sleep, null
2021-01-19T23:10:00.000Z, 2021-01-19T23:35:00.000Z, Light sleep, 64, 78, 59, 
2021-01-20T00:45:00.000Z, 2021-01-20T01:12:00.000Z, Light sleep, null
2021-01-20T01:22:00.000Z, 2021-01-20T01:33:00.000Z, Light sleep, null
2021-01-20T01:33:00.000Z, 2021-01-20T02:12:00.000Z, Deep sleep, null
2021-01-20T05:09:00.000Z, 2021-01-20T05:23:00.000Z, Deep sleep, 48, 48, 48, 
2021-01-20T06:04:00.000Z, 2021-01-20T06:21:00.000Z, Light sleep, 51, 55, 48, 
2021-01-20T06:35:00.000Z, 2021-01-20T07:38:00.000Z, Light sleep, 49, 55, 48, 
2021-01-20T07:38:00.000Z, 2021-01-20T07:48:00.000Z, Deep sleep, 51, 56, 48, 
2021-01-20T07:48:00.000Z, 2021-01-20T07:59:00.000Z, Light sleep, 53, 63, 47, 
2021-01-22T23:16:00.000Z, 2021-01-22T23:53:00.000Z, Light sleep, 58, 74, 54, 
2021-01-28T23:30:00.000Z, 2021-01-28T23:58:00.000Z, Light sleep, 65, 76, 56, 
2021-02-03T04:59:00.000Z, 2021-02-03T05:11:00.000Z, Deep sleep, 45, 45, 45, 
2021-02-03T05:11:00.000Z, 2021-02-03T05:22:00.000Z, Light sleep, 49, 50, 48, 
2021-02-03T05:37:00.000Z, 2021-02-03T05:48:00.000Z, Light sleep, 48, 48, 48, 
2021-02-03T06:12:00.000Z, 2021-02-03T07:14:00.000Z, Light sleep, 48, 49, 48, 
2021-03-03T22:28:00.000Z, 2021-03-03T23:42:00.000Z, Light sleep, null
2021-03-03T23:42:00.000Z, 2021-03-03T23:54:00.000Z, Awake (during sleep cycle), null
2021-03-03T23:54:00.000Z, 2021-03-04T00:14:00.000Z, Light sleep, null
2021-03-04T01:38:00.000Z, 2021-03-04T02:02:00.000Z, Deep sleep, null
2021-03-04T02:02:00.000Z, 2021-03-04T02:13:00.000Z, Light sleep, null
2021-03-04T07:09:00.000Z, 2021-03-04T07:33:00.000Z, Deep sleep, null
2021-03-07T07:20:00.000Z, 2021-03-07T07:44:00.000Z, Light sleep, 55, 55, 55, 
2021-03-09T23:49:00.000Z, 2021-03-09T23:59:00.000Z, Light sleep, 56, 56, 56, 
2021-03-09T23:59:00.000Z, 2021-03-10T01:34:00.000Z, Light sleep, 51, 63, 47, 
2021-03-10T01:34:00.000Z, 2021-03-10T02:01:00.000Z, Deep sleep, 48, 51, 47, 
2021-03-10T02:01:00.000Z, 2021-03-10T03:24:00.000Z, Light sleep, 52, 78, 44, 
2021-03-10T03:24:00.000Z, 2021-03-10T04:06:00.000Z, Deep sleep, 49, 55, 48, 
2021-03-10T04:06:00.000Z, 2021-03-10T04:54:00.000Z, Light sleep, 48, 76, 40, 
2021-03-10T04:54:00.000Z, 2021-03-10T05:28:00.000Z, Deep sleep, 47, 52, 40, 
2021-03-10T05:28:00.000Z, 2021-03-10T06:06:00.000Z, Light sleep, 56, 75, 47, 
2021-03-10T06:06:00.000Z, 2021-03-10T06:29:00.000Z, Deep sleep, 47, 51, 44, 
2021-03-10T06:29:00.000Z, 2021-03-10T07:29:00.000Z, Light sleep, 57, 86, 47, 
2021-03-15T23:24:00.000Z, 2021-03-15T23:40:00.000Z, Light sleep, 66, 79, 52, 
2021-03-16T23:44:00.000Z, 2021-03-16T23:56:00.000Z, Light sleep, 73, 94, 53, 
2021-03-18T02:44:00.000Z, 2021-03-18T03:06:00.000Z, Light sleep, 52, 57, 47, 
2021-03-18T03:27:00.000Z, 2021-03-18T04:05:00.000Z, Light sleep, 59, 63, 55, 
2021-03-18T04:05:00.000Z, 2021-03-18T04:20:00.000Z, Deep sleep, 52, 55, 49, 
2021-03-18T04:20:00.000Z, 2021-03-18T04:31:00.000Z, Light sleep, 61, 84, 53, 
2021-03-18T05:13:00.000Z, 2021-03-18T06:08:00.000Z, Light sleep, 55, 93, 48, 
2021-03-18T06:30:00.000Z, 2021-03-18T07:41:00.000Z, Light sleep, 58, 85, 48, 
2021-03-18T08:01:00.000Z, 2021-03-18T08:11:00.000Z, Light sleep, 67, 77, 49, 
2021-03-18T08:31:00.000Z, 2021-03-18T09:16:00.000Z, Light sleep, 66, 102, 50, 
2021-03-20T23:24:00.000Z, 2021-03-20T23:48:00.000Z, Light sleep, 58, 58, 58, 
2021-03-20T23:48:00.000Z, 2021-03-20T23:56:00.000Z, Light sleep, null
2021-03-20T23:56:00.000Z, 2021-03-21T00:25:00.000Z, Deep sleep, 50, 55, 48, 
2021-03-21T00:25:00.000Z, 2021-03-21T00:50:00.000Z, Light sleep, 54, 55, 52, 
2021-03-21T00:50:00.000Z, 2021-03-21T01:23:00.000Z, Deep sleep, 60, 72, 52, 
2021-03-21T01:23:00.000Z, 2021-03-21T01:48:00.000Z, Light sleep, 62, 75, 48, 
2021-03-21T01:48:00.000Z, 2021-03-21T02:02:00.000Z, Deep sleep, 52, 55, 48, 
2021-03-21T02:02:00.000Z, 2021-03-21T02:28:00.000Z, Light sleep, 52, 55, 47, 
2021-03-21T02:28:00.000Z, 2021-03-21T02:47:00.000Z, Deep sleep, 49, 51, 48, 
2021-03-21T02:47:00.000Z, 2021-03-21T03:13:00.000Z, Light sleep, 50, 73, 44, 
2021-03-21T03:13:00.000Z, 2021-03-21T03:30:00.000Z, Deep sleep, 48, 49, 48, 
2021-03-21T03:30:00.000Z, 2021-03-21T04:38:00.000Z, Light sleep, 50, 65, 45, 
2021-03-21T04:38:00.000Z, 2021-03-21T04:50:00.000Z, Deep sleep, 48, 48, 48, 
2021-03-21T04:50:00.000Z, 2021-03-21T05:01:00.000Z, Light sleep, 51, 55, 48, 
2021-03-21T05:01:00.000Z, 2021-03-21T05:16:00.000Z, Deep sleep, 51, 55, 48, 
2021-03-21T05:16:00.000Z, 2021-03-21T07:58:00.000Z, Light sleep, 56, 76, 44, 
2021-03-23T23:49:00.000Z, 2021-03-23T23:58:00.000Z, Light sleep, 60, 76, 51, 
2021-03-25T03:49:00.000Z, 2021-03-25T04:07:00.000Z, Deep sleep, null
2021-03-25T05:42:00.000Z, 2021-03-25T06:34:00.000Z, Light sleep, 48, 48, 48, 
2021-04-05T06:20:00.000+01:00, 2021-04-05T06:31:00.000+01:00, Deep sleep, 55, 55, 55, 
2021-04-05T06:31:00.000+01:00, 2021-04-05T09:25:00.000+01:00, Light sleep, 54, 94, 47, 
2021-04-07T01:30:00.000+01:00, 2021-04-07T02:04:00.000+01:00, Deep sleep, 58, 58, 58, 
2021-04-09T00:28:00.000+01:00, 2021-04-09T00:41:00.000+01:00, Light sleep, null
2021-04-09T00:41:00.000+01:00, 2021-04-09T00:58:00.000+01:00, Deep sleep, null
2021-04-09T00:58:00.000+01:00, 2021-04-09T01:18:00.000+01:00, Light sleep, null
2021-04-09T01:18:00.000+01:00, 2021-04-09T01:36:00.000+01:00, Deep sleep, null
2021-04-09T01:36:00.000+01:00, 2021-04-09T02:15:00.000+01:00, Light sleep, null
2021-04-09T02:15:00.000+01:00, 2021-04-09T02:29:00.000+01:00, Deep sleep, null
2021-04-09T02:29:00.000+01:00, 2021-04-09T02:39:00.000+01:00, Light sleep, null
2021-04-09T02:39:00.000+01:00, 2021-04-09T03:02:00.000+01:00, Deep sleep, null
2021-04-09T03:02:00.000+01:00, 2021-04-09T03:25:00.000+01:00, Light sleep, null
2021-04-09T03:25:00.000+01:00, 2021-04-09T03:37:00.000+01:00, Deep sleep, null
2021-04-09T03:37:00.000+01:00, 2021-04-09T03:51:00.000+01:00, Light sleep, null
2021-04-09T03:51:00.000+01:00, 2021-04-09T04:32:00.000+01:00, Deep sleep, null
2021-04-09T04:32:00.000+01:00, 2021-04-09T04:43:00.000+01:00, Light sleep, null
2021-04-09T04:43:00.000+01:00, 2021-04-09T05:07:00.000+01:00, Deep sleep, null
2021-04-09T05:07:00.000+01:00, 2021-04-09T05:59:00.000+01:00, Light sleep, null
2021-04-09T05:59:00.000+01:00, 2021-04-09T06:16:00.000+01:00, Deep sleep, null
2021-04-09T06:16:00.000+01:00, 2021-04-09T06:26:00.000+01:00, Light sleep, null
2021-04-09T06:26:00.000+01:00, 2021-04-09T06:43:00.000+01:00, Deep sleep, null
2021-04-09T06:43:00.000+01:00, 2021-04-09T07:28:00.000+01:00, Light sleep, null
2021-04-09T07:28:00.000+01:00, 2021-04-09T07:41:00.000+01:00, Deep sleep, null
2021-04-09T07:41:00.000+01:00, 2021-04-09T08:40:00.000+01:00, Light sleep, null
2021-04-11T00:26:00.000+01:00, 2021-04-11T01:01:00.000+01:00, Light sleep, 59, 75, 47, 
2021-04-11T01:01:00.000+01:00, 2021-04-11T01:29:00.000+01:00, Deep sleep, 49, 55, 47, 
2021-04-11T01:29:00.000+01:00, 2021-04-11T02:17:00.000+01:00, Light sleep, 57, 92, 48, 
2021-04-11T02:17:00.000+01:00, 2021-04-11T02:53:00.000+01:00, Deep sleep, 53, 55, 52, 
2021-04-11T02:53:00.000+01:00, 2021-04-11T03:40:00.000+01:00, Light sleep, 57, 102, 47, 
2021-04-11T03:40:00.000+01:00, 2021-04-11T04:55:00.000+01:00, Deep sleep, 48, 54, 47, 
2021-04-11T04:55:00.000+01:00, 2021-04-11T05:21:00.000+01:00, Light sleep, 66, 78, 48, 
2021-04-11T05:21:00.000+01:00, 2021-04-11T05:41:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-04-11T05:41:00.000+01:00, 2021-04-11T06:09:00.000+01:00, Light sleep, 54, 75, 45, 
2021-04-11T06:09:00.000+01:00, 2021-04-11T06:41:00.000+01:00, Deep sleep, 50, 55, 48, 
2021-04-11T06:41:00.000+01:00, 2021-04-11T07:27:00.000+01:00, Light sleep, 55, 71, 48, 
2021-04-11T07:27:00.000+01:00, 2021-04-11T07:37:00.000+01:00, Deep sleep, 51, 54, 48, 
2021-04-11T07:37:00.000+01:00, 2021-04-11T09:10:00.000+01:00, Light sleep, 55, 81, 48, 
2021-04-12T23:27:00.000+01:00, 2021-04-13T00:12:00.000+01:00, Light sleep, 61, 61, 61, 
2021-04-13T00:12:00.000+01:00, 2021-04-13T00:22:00.000+01:00, Deep sleep, 56, 56, 56, 
2021-04-13T01:09:00.000+01:00, 2021-04-13T01:19:00.000+01:00, Deep sleep, 48, 48, 48, 
2021-04-13T01:19:00.000+01:00, 2021-04-13T01:41:00.000+01:00, Light sleep, 57, 78, 47, 
2021-04-13T01:41:00.000+01:00, 2021-04-13T02:32:00.000+01:00, Deep sleep, 48, 52, 46, 
2021-04-13T02:32:00.000+01:00, 2021-04-13T03:02:00.000+01:00, Light sleep, 62, 85, 47, 
2021-04-13T03:29:00.000+01:00, 2021-04-13T03:39:00.000+01:00, Deep sleep, 51, 53, 47, 
2021-04-13T03:39:00.000+01:00, 2021-04-13T04:47:00.000+01:00, Light sleep, 56, 75, 48, 
2021-04-13T04:47:00.000+01:00, 2021-04-13T04:58:00.000+01:00, Deep sleep, 49, 49, 49, 
2021-04-13T04:58:00.000+01:00, 2021-04-13T05:12:00.000+01:00, Light sleep, 49, 55, 48, 
2021-04-13T05:12:00.000+01:00, 2021-04-13T05:39:00.000+01:00, Deep sleep, 52, 55, 49, 
2021-04-13T06:56:00.000+01:00, 2021-04-13T07:08:00.000+01:00, Deep sleep, 54, 55, 53, 
2021-04-13T08:00:00.000+01:00, 2021-04-13T08:10:00.000+01:00, Deep sleep, 52, 52, 52, 
2021-04-13T08:10:00.000+01:00, 2021-04-13T08:40:00.000+01:00, Light sleep, 51, 54, 48, 
2021-04-14T00:14:00.000+01:00, 2021-04-14T00:31:00.000+01:00, Deep sleep, 56, 56, 56, 
2021-04-14T00:31:00.000+01:00, 2021-04-14T00:42:00.000+01:00, Light sleep, 55, 57, 54, 
2021-04-14T00:57:00.000+01:00, 2021-04-14T02:00:00.000+01:00, Light sleep, 57, 76, 47, 
2021-04-14T02:00:00.000+01:00, 2021-04-14T02:36:00.000+01:00, Deep sleep, 52, 57, 47, 
2021-04-14T03:11:00.000+01:00, 2021-04-14T03:46:00.000+01:00, Deep sleep, 50, 56, 48, 
2021-04-14T03:46:00.000+01:00, 2021-04-14T04:36:00.000+01:00, Light sleep, 54, 74, 42, 
2021-04-14T04:36:00.000+01:00, 2021-04-14T04:48:00.000+01:00, Deep sleep, 54, 59, 49, 
2021-04-14T23:30:00.000+01:00, 2021-04-15T00:15:00.000+01:00, Light sleep, 73, 79, 62, 
2021-04-15T00:15:00.000+01:00, 2021-04-15T00:29:00.000+01:00, Deep sleep, 61, 75, 55, 
2021-04-15T00:29:00.000+01:00, 2021-04-15T00:41:00.000+01:00, Light sleep, 54, 59, 49, 
2021-04-15T00:41:00.000+01:00, 2021-04-15T01:06:00.000+01:00, Deep sleep, 48, 48, 48, 
2021-04-15T01:06:00.000+01:00, 2021-04-15T01:28:00.000+01:00, Light sleep, 61, 73, 50, 
2021-04-15T01:28:00.000+01:00, 2021-04-15T01:40:00.000+01:00, Deep sleep, 56, 59, 52, 
2021-04-15T01:40:00.000+01:00, 2021-04-15T01:50:00.000+01:00, Light sleep, 57, 59, 55, 
2021-04-15T01:50:00.000+01:00, 2021-04-15T02:01:00.000+01:00, Deep sleep, 54, 56, 49, 
2021-04-15T02:01:00.000+01:00, 2021-04-15T02:12:00.000+01:00, Light sleep, 60, 77, 49, 
2021-04-15T02:12:00.000+01:00, 2021-04-15T02:22:00.000+01:00, Deep sleep, 54, 55, 53, 
2021-04-15T02:22:00.000+01:00, 2021-04-15T02:33:00.000+01:00, Light sleep, 55, 61, 54, 
2021-04-15T02:33:00.000+01:00, 2021-04-15T02:43:00.000+01:00, Deep sleep, 53, 55, 48, 
2021-04-15T02:43:00.000+01:00, 2021-04-15T03:04:00.000+01:00, Light sleep, 57, 86, 48, 
2021-04-15T03:04:00.000+01:00, 2021-04-15T03:40:00.000+01:00, Deep sleep, null
2021-04-15T03:40:00.000+01:00, 2021-04-15T04:57:00.000+01:00, Light sleep, 56, 74, 48, 
2021-04-15T04:57:00.000+01:00, 2021-04-15T05:11:00.000+01:00, Deep sleep, 55, 56, 53, 
2021-04-15T05:11:00.000+01:00, 2021-04-15T06:08:00.000+01:00, Light sleep, 57, 75, 50, 
2021-04-15T06:08:00.000+01:00, 2021-04-15T06:24:00.000+01:00, Deep sleep, 52, 56, 48, 
2021-04-15T06:24:00.000+01:00, 2021-04-15T08:35:00.000+01:00, Light sleep, 61, 88, 48, 
2021-04-15T08:35:00.000+01:00, 2021-04-15T08:45:00.000+01:00, Deep sleep, 55, 57, 54, 
2021-04-15T08:45:00.000+01:00, 2021-04-15T08:56:00.000+01:00, Light sleep, 60, 70, 56, 
2021-04-19T23:30:00.000+01:00, 2021-04-19T23:39:00.000+01:00, Light sleep, null
2021-04-19T23:39:00.000+01:00, 2021-04-20T00:07:00.000+01:00, Deep sleep, 48, 48, 48, 
2021-04-20T00:07:00.000+01:00, 2021-04-20T00:46:00.000+01:00, Light sleep, 53, 81, 48, 
2021-04-20T00:46:00.000+01:00, 2021-04-20T01:31:00.000+01:00, Deep sleep, 48, 50, 48, 
2021-04-20T01:31:00.000+01:00, 2021-04-20T02:27:00.000+01:00, Light sleep, 58, 75, 44, 
2021-04-20T02:27:00.000+01:00, 2021-04-20T02:39:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-04-20T02:39:00.000+01:00, 2021-04-20T02:51:00.000+01:00, Light sleep, 51, 74, 41, 
2021-04-20T02:51:00.000+01:00, 2021-04-20T03:10:00.000+01:00, Deep sleep, 48, 50, 47, 
2021-04-20T03:10:00.000+01:00, 2021-04-20T03:35:00.000+01:00, Light sleep, 47, 48, 40, 
2021-04-20T03:35:00.000+01:00, 2021-04-20T03:45:00.000+01:00, Deep sleep, 53, 55, 48, 
2021-04-20T03:45:00.000+01:00, 2021-04-20T04:50:00.000+01:00, Light sleep, 57, 86, 47, 
2021-04-20T04:50:00.000+01:00, 2021-04-20T05:27:00.000+01:00, Deep sleep, 47, 50, 45, 
2021-04-20T05:27:00.000+01:00, 2021-04-20T05:59:00.000+01:00, Light sleep, 51, 59, 47, 
2021-04-20T05:59:00.000+01:00, 2021-04-20T06:07:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-04-20T06:07:00.000+01:00, 2021-04-20T08:01:00.000+01:00, Light sleep, 58, 85, 47, 
2021-04-20T22:51:00.000+01:00, 2021-04-20T23:49:00.000+01:00, Light sleep, 62, 94, 48, 
2021-04-23T03:20:00.000+01:00, 2021-04-23T03:32:00.000+01:00, Light sleep, null
2021-04-24T01:21:00.000+01:00, 2021-04-24T01:43:00.000+01:00, Light sleep, 48, 50, 47, 
2021-04-24T01:43:00.000+01:00, 2021-04-24T01:54:00.000+01:00, Deep sleep, 49, 50, 48, 
2021-04-24T01:54:00.000+01:00, 2021-04-24T02:24:00.000+01:00, Light sleep, 55, 59, 50, 
2021-04-24T02:24:00.000+01:00, 2021-04-24T02:36:00.000+01:00, Deep sleep, null
2021-04-24T02:36:00.000+01:00, 2021-04-24T02:47:00.000+01:00, Light sleep, null
2021-04-24T02:47:00.000+01:00, 2021-04-24T03:20:00.000+01:00, Deep sleep, null
2021-04-24T03:20:00.000+01:00, 2021-04-24T03:42:00.000+01:00, Light sleep, 45, 48, 43, 
2021-04-24T03:42:00.000+01:00, 2021-04-24T04:08:00.000+01:00, Deep sleep, 62, 75, 51, 
2021-04-24T04:08:00.000+01:00, 2021-04-24T04:59:00.000+01:00, Light sleep, 53, 74, 47, 
2021-04-24T04:59:00.000+01:00, 2021-04-24T05:09:00.000+01:00, Deep sleep, 51, 55, 48, 
2021-04-24T05:09:00.000+01:00, 2021-04-24T05:36:00.000+01:00, Light sleep, 51, 55, 48, 
2021-04-24T05:36:00.000+01:00, 2021-04-24T05:50:00.000+01:00, Deep sleep, 50, 59, 48, 
2021-04-24T05:50:00.000+01:00, 2021-04-24T06:34:00.000+01:00, Light sleep, 54, 79, 47, 
2021-04-24T06:34:00.000+01:00, 2021-04-24T06:48:00.000+01:00, Deep sleep, 51, 56, 48, 
2021-04-24T06:48:00.000+01:00, 2021-04-24T06:58:00.000+01:00, Light sleep, 54, 59, 48, 
2021-04-24T06:58:00.000+01:00, 2021-04-24T07:20:00.000+01:00, Deep sleep, 56, 64, 52, 
2021-04-24T07:20:00.000+01:00, 2021-04-24T08:27:00.000+01:00, Light sleep, 58, 91, 45, 
2021-04-25T21:54:00.000+01:00, 2021-04-25T23:27:00.000+01:00, Light sleep, 62, 76, 54, 
2021-04-25T23:27:00.000+01:00, 2021-04-25T23:42:00.000+01:00, Deep sleep, 71, 75, 67, 
2021-04-30T00:52:00.000+01:00, 2021-04-30T01:25:00.000+01:00, Deep sleep, 48, 50, 48, 
2021-04-30T02:12:00.000+01:00, 2021-04-30T02:32:00.000+01:00, Light sleep, 50, 50, 50, 
2021-04-30T02:32:00.000+01:00, 2021-04-30T02:52:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-04-30T02:52:00.000+01:00, 2021-04-30T03:03:00.000+01:00, Light sleep, 48, 49, 48, 
2021-04-30T03:03:00.000+01:00, 2021-04-30T03:15:00.000+01:00, Deep sleep, 48, 49, 48, 
2021-04-30T03:15:00.000+01:00, 2021-04-30T03:26:00.000+01:00, Light sleep, 49, 50, 49, 
2021-04-30T03:26:00.000+01:00, 2021-04-30T03:42:00.000+01:00, Deep sleep, null
2021-04-30T03:42:00.000+01:00, 2021-04-30T04:08:00.000+01:00, Light sleep, 47, 48, 47, 
2021-04-30T04:08:00.000+01:00, 2021-04-30T04:29:00.000+01:00, Deep sleep, 50, 55, 48, 
2021-04-30T04:29:00.000+01:00, 2021-04-30T04:40:00.000+01:00, Light sleep, 50, 63, 47, 
2021-04-30T04:40:00.000+01:00, 2021-04-30T05:04:00.000+01:00, Deep sleep, 49, 52, 48, 
2021-04-30T05:04:00.000+01:00, 2021-04-30T06:07:00.000+01:00, Light sleep, 56, 76, 46, 
2021-04-30T06:07:00.000+01:00, 2021-04-30T06:36:00.000+01:00, Deep sleep, 50, 74, 45, 
2021-04-30T06:36:00.000+01:00, 2021-04-30T07:10:00.000+01:00, Light sleep, 55, 94, 47, 
2021-04-30T07:10:00.000+01:00, 2021-04-30T07:24:00.000+01:00, Deep sleep, 47, 49, 46, 
2021-04-30T07:24:00.000+01:00, 2021-04-30T08:30:00.000+01:00, Light sleep, 56, 81, 43, 
2021-05-02T05:47:00.000+01:00, 2021-05-02T05:57:00.000+01:00, Light sleep, 51, 55, 47, 
2021-05-02T06:58:00.000+01:00, 2021-05-02T07:21:00.000+01:00, Deep sleep, 51, 55, 48, 
2021-05-02T07:21:00.000+01:00, 2021-05-02T07:35:00.000+01:00, Light sleep, 48, 48, 48, 
2021-05-02T07:35:00.000+01:00, 2021-05-02T07:45:00.000+01:00, Deep sleep, null
2021-05-02T08:04:00.000+01:00, 2021-05-02T08:14:00.000+01:00, Deep sleep, null
2021-05-02T23:02:00.000+01:00, 2021-05-02T23:37:00.000+01:00, Light sleep, null
2021-05-02T23:37:00.000+01:00, 2021-05-02T23:49:00.000+01:00, Deep sleep, null
2021-05-02T23:49:00.000+01:00, 2021-05-02T23:59:00.000+01:00, Light sleep, null
2021-05-02T23:59:00.000+01:00, 2021-05-03T00:15:00.000+01:00, Deep sleep, 53, 55, 52, 
2021-05-03T00:15:00.000+01:00, 2021-05-03T00:25:00.000+01:00, Light sleep, 54, 59, 48, 
2021-05-03T00:25:00.000+01:00, 2021-05-03T01:16:00.000+01:00, Deep sleep, 59, 59, 59, 
2021-05-03T01:16:00.000+01:00, 2021-05-03T01:59:00.000+01:00, Light sleep, 54, 66, 49, 
2021-05-03T01:59:00.000+01:00, 2021-05-03T02:20:00.000+01:00, Deep sleep, 53, 55, 49, 
2021-05-03T02:20:00.000+01:00, 2021-05-03T02:56:00.000+01:00, Light sleep, 55, 85, 49, 
2021-05-03T02:56:00.000+01:00, 2021-05-03T03:06:00.000+01:00, Deep sleep, 56, 59, 52, 
2021-05-03T03:06:00.000+01:00, 2021-05-03T03:17:00.000+01:00, Light sleep, 53, 64, 48, 
2021-05-03T03:17:00.000+01:00, 2021-05-03T03:48:00.000+01:00, Deep sleep, null
2021-05-03T03:48:00.000+01:00, 2021-05-03T04:11:00.000+01:00, Light sleep, 58, 74, 48, 
2021-05-03T04:11:00.000+01:00, 2021-05-03T04:21:00.000+01:00, Deep sleep, 52, 56, 51, 
2021-05-03T04:21:00.000+01:00, 2021-05-03T04:41:00.000+01:00, Light sleep, 49, 55, 47, 
2021-05-03T04:41:00.000+01:00, 2021-05-03T05:20:00.000+01:00, Deep sleep, 51, 59, 47, 
2021-05-03T05:20:00.000+01:00, 2021-05-03T05:46:00.000+01:00, Light sleep, 54, 78, 47, 
2021-05-03T05:46:00.000+01:00, 2021-05-03T06:00:00.000+01:00, Deep sleep, 55, 94, 48, 
2021-05-03T06:00:00.000+01:00, 2021-05-03T06:10:00.000+01:00, Light sleep, 48, 49, 48, 
2021-05-03T06:10:00.000+01:00, 2021-05-03T06:29:00.000+01:00, Deep sleep, 48, 51, 48, 
2021-05-03T06:29:00.000+01:00, 2021-05-03T07:22:00.000+01:00, Light sleep, 55, 95, 46, 
2021-05-09T23:10:00.000+01:00, 2021-05-09T23:50:00.000+01:00, Light sleep, 74, 108, 57, 
2021-05-10T01:33:00.000+01:00, 2021-05-10T02:03:00.000+01:00, Deep sleep, null
2021-05-10T02:50:00.000+01:00, 2021-05-10T03:15:00.000+01:00, Deep sleep, null
2021-05-10T03:15:00.000+01:00, 2021-05-10T03:45:00.000+01:00, Light sleep, null
2021-05-10T03:45:00.000+01:00, 2021-05-10T04:16:00.000+01:00, Deep sleep, 52, 52, 52, 
2021-05-10T05:37:00.000+01:00, 2021-05-10T05:48:00.000+01:00, Light sleep, null
2021-05-16T23:03:00.000+01:00, 2021-05-16T23:47:00.000+01:00, Light sleep, 67, 94, 55, 
2021-05-16T23:47:00.000+01:00, 2021-05-16T23:58:00.000+01:00, Deep sleep, null
2021-05-17T04:18:00.000+01:00, 2021-05-17T04:38:00.000+01:00, Light sleep, null
2021-05-17T04:38:00.000+01:00, 2021-05-17T05:14:00.000+01:00, Deep sleep, 50, 55, 47, 
2021-05-17T06:19:00.000+01:00, 2021-05-17T06:33:00.000+01:00, Deep sleep, null
2021-05-17T06:33:00.000+01:00, 2021-05-17T07:19:00.000+01:00, Light sleep, 55, 77, 47, 
2021-05-17T07:29:00.000+01:00, 2021-05-17T08:16:00.000+01:00, Light sleep, 70, 94, 48, 
2021-05-17T23:03:00.000+01:00, 2021-05-17T23:56:00.000+01:00, Light sleep, 66, 78, 55, 
2021-05-18T03:51:00.000+01:00, 2021-05-18T04:17:00.000+01:00, Light sleep, 57, 61, 52, 
2021-05-18T04:17:00.000+01:00, 2021-05-18T04:38:00.000+01:00, Deep sleep, 51, 53, 49, 
2021-05-18T06:46:00.000+01:00, 2021-05-18T08:09:00.000+01:00, Light sleep, 55, 74, 48, 
2021-05-23T23:20:00.000+01:00, 2021-05-24T00:03:00.000+01:00, Light sleep, 70, 86, 61, 
2021-05-24T00:03:00.000+01:00, 2021-05-24T00:15:00.000+01:00, Deep sleep, 84, 94, 74, 
2021-05-24T00:15:00.000+01:00, 2021-05-24T00:25:00.000+01:00, Light sleep, 54, 54, 54, 
2021-05-24T00:25:00.000+01:00, 2021-05-24T00:37:00.000+01:00, Deep sleep, 54, 55, 54, 
2021-05-24T00:37:00.000+01:00, 2021-05-24T00:48:00.000+01:00, Light sleep, 55, 58, 53, 
2021-05-24T00:48:00.000+01:00, 2021-05-24T01:04:00.000+01:00, Deep sleep, 62, 78, 56, 
2021-05-24T01:04:00.000+01:00, 2021-05-24T01:17:00.000+01:00, Light sleep, 60, 70, 55, 
2021-05-24T01:17:00.000+01:00, 2021-05-24T02:11:00.000+01:00, Deep sleep, 57, 75, 54, 
2021-05-24T02:11:00.000+01:00, 2021-05-24T02:40:00.000+01:00, Light sleep, 60, 94, 48, 
2021-05-24T02:40:00.000+01:00, 2021-05-24T03:22:00.000+01:00, Deep sleep, null
2021-05-24T03:22:00.000+01:00, 2021-05-24T03:47:00.000+01:00, Light sleep, 64, 64, 64, 
2021-05-24T03:47:00.000+01:00, 2021-05-24T03:57:00.000+01:00, Deep sleep, 48, 48, 48, 
2021-05-24T03:57:00.000+01:00, 2021-05-24T04:12:00.000+01:00, Light sleep, 60, 78, 48, 
2021-05-24T04:12:00.000+01:00, 2021-05-24T04:22:00.000+01:00, Deep sleep, 50, 59, 48, 
2021-05-24T04:22:00.000+01:00, 2021-05-24T04:56:00.000+01:00, Light sleep, 52, 65, 47, 
